date,n1,n2,n3,n4,n5
2019-02-23 05:00:00,0.049,-1.447,-0.967,2.055,-1.276
2019-02-23 06:00:00,1.275,-0.983,0.589,0.775,-0.11
2019-02-23 07:00:00,0.36,-1.954,-1.593,-0.736,0.114
2019-02-23 08:00:00,-0.619,-0.408,1.947,-0.905,-0.334
2019-02-23 09:00:00,1.351,0.346,1.162,0.162,1.002
2019-02-23 10:00:00,0.312,-1.221,-0.807,1.829,0.744
2019-02-23 11:00:00,0.786,-1.856,0.231,-0.283,-1.651
2019-02-23 12:00:00,0.846,-1.487,0.778,1.18,-1.273
2019-02-23 13:00:00,1.475,-0.686,-2.046,-0.097,0.298
2019-02-23 14:00:00,-0.204,0.125,-0.201,1.312,0.093
2019-02-23 15:00:00,-0.935,-0.63,1.728,0.229,1.793
2019-02-23 16:00:00,0.791,1.765,0.213,-1.293,-0.573
2019-02-23 17:00:00,0.992,1.164,-0.657,-0.507,0.655
2019-02-23 18:00:00,1.052,0.816,-0.224,1.125,-0.156
2019-02-23 19:00:00,-0.317,-0.436,0.273,0.492,0.989
2019-02-23 20:00:00,-0.675,-0.21,0.12,0.424,1.02
2019-02-23 21:00:00,1.113,1.438,-1.663,1.173,1.298
2019-02-23 22:00:00,2.629,-1.101,0.926,-0.582,-1.347
2019-02-23 23:00:00,-0.447,1.026,0.145,0.128,0.045
2019-02-24 00:00:00,0.034,-0.409,0.841,-0.221,0.479
2019-02-24 01:00:00,-0.218,-0.835,0.115,-1.214,-0.232
2019-02-24 02:00:00,0.776,1.118,-0.803,0.281,-1.41
2019-02-24 03:00:00,-0.229,0.26,-0.832,-1.928,-0.107
2019-02-24 04:00:00,-0.241,-0.828,0.637,0.676,0.606
2019-02-24 05:00:00,2.062,0.486,-0.609,-0.618,0.74
2019-02-24 06:00:00,1.1,0.308,-2.076,0.148,-0.256
2019-02-24 07:00:00,-0.55,-0.341,-0.368,-0.71,-0.202
2019-02-24 08:00:00,1.158,-2.174,-0.035,0.708,-0.962
2019-02-24 09:00:00,2.075,-0.066,0.122,1.375,0.139
2019-02-24 10:00:00,-0.78,-0.374,0.201,-0.999,-1.418
2019-02-24 11:00:00,-0.692,1.075,-0.119,-1.05,0.799
2019-02-24 12:00:00,0.507,0.017,0.293,1.031,-0.361
2019-02-24 13:00:00,-0.172,-0.267,0.193,-1.558,-0.625
2019-02-24 14:00:00,-0.53,1.014,-1.801,0.855,1.482
2019-02-24 15:00:00,-0.57,1.126,0.018,0.752,-0.342
2019-02-24 16:00:00,-0.227,0.608,-0.169,0.32,-1.723
2019-02-24 17:00:00,-0.327,0.624,-0.447,0.126,-0.711
2019-02-24 18:00:00,-0.343,-0.102,0.059,1.058,0.981
2019-02-24 19:00:00,0.114,0.476,0.465,-0.536,0.949
2019-02-24 20:00:00,-0.367,-1.179,-0.025,-1.133,-0.285
2019-02-24 21:00:00,0.781,0.101,-1.664,-1.353,-0.924
2019-02-24 22:00:00,0.521,0.04,0.222,-1.885,-0.936
2019-02-24 23:00:00,-1.165,-1.163,1.019,-1.256,1.542
2019-02-25 00:00:00,0.502,-1.82,-0.626,-1.752,0.55
2019-02-25 01:00:00,-0.752,0.2,-0.161,0.335,1.197
2019-02-25 02:00:00,2.12,2.42,0.274,-0.905,-1.152
2019-02-25 03:00:00,-0.437,1.651,1.333,0.085,-1.1
2019-02-25 04:00:00,-0.442,-0.063,-0.005,-2.204,-1.273
2019-02-25 05:00:00,-0.689,-0.647,-2.156,0.256,-0.888
2019-02-25 06:00:00,-0.371,-1.777,-1.227,-0.052,-0.811
2019-02-25 07:00:00,-1.531,0.021,-0.188,-2.365,-0.028
2019-02-25 08:00:00,0.601,-1.361,-2.92,-1.936,-0.046
2019-02-25 09:00:00,0.501,0.009,0.611,0.517,0.092
2019-02-25 10:00:00,1.365,0.059,0.544,1.533,-0.396
2019-02-25 11:00:00,-0.297,0.832,0.626,0.404,0.833
2019-02-25 12:00:00,-0.412,-2.641,-0.56,1.767,1.401
2019-02-25 13:00:00,-2.144,1.1,-0.568,-1.48,0.069
2019-02-25 14:00:00,-0.575,0.167,-0.117,0.052,0.608
2019-02-25 15:00:00,-0.159,0.221,1.307,0.135,-0.087
2019-02-25 16:00:00,-0.753,1.011,-0.483,-1.506,0.467
2019-02-25 17:00:00,1.249,-0.708,-0.197,-1.123,-0.827
2019-02-25 18:00:00,-0.047,-2.147,-1.054,0.611,-0.362
2019-02-25 19:00:00,0.699,-1.369,0.32,-0.068,0.551
2019-02-25 20:00:00,-0.878,2.345,-0.872,-1.484,-1.298
2019-02-25 21:00:00,-0.429,-0.089,0.42,-1.715,-1.182
2019-02-25 22:00:00,1.161,-1.313,0.865,-0.594,0.52
2019-02-25 23:00:00,-0.556,0.064,-0.51,-0.77,0.83
2019-02-26 00:00:00,1.005,2.155,-0.199,0.461,-0.073
2019-02-26 01:00:00,1.153,-0.429,-0.438,-0.754,0.433
2019-02-26 02:00:00,0.112,1.666,-0.77,0.358,0.801
2019-02-26 03:00:00,-0.119,-0.586,1.126,1.13,-0.106
2019-02-26 04:00:00,-0.283,0.254,0.124,0.851,0.124
2019-02-26 05:00:00,-0.68,0.071,-1.817,1.791,-0.872
2019-02-26 06:00:00,-0.537,0.199,-0.521,-0.302,0.575
2019-02-26 07:00:00,-1.147,-0.172,0.092,-0.855,0.027
2019-02-26 08:00:00,0.258,-0.435,0.332,-0.376,1.098
2019-02-26 09:00:00,-1.574,-0.698,0.013,-0.74,0.471
2019-02-26 10:00:00,-0.669,1.269,0.479,-0.554,-0.854
2019-02-26 11:00:00,0.349,-0.779,1.66,-0.797,0.807
2019-02-26 12:00:00,1.306,-1.347,0.899,1.325,-0.021
2019-02-26 13:00:00,0.914,1.512,2.153,0.559,-0.304
2019-02-26 14:00:00,-0.669,0.434,-0.982,0.171,1.199
2019-02-26 15:00:00,1.1,0.07,-0.322,0.152,-0.461
2019-02-26 16:00:00,0.251,-0.338,-0.969,-1.802,0.124
2019-02-26 17:00:00,0.234,0.222,-0.753,1.11,-0.647
2019-02-26 18:00:00,-0.732,-0.449,-0.332,0.558,1.018
2019-02-26 19:00:00,1.878,-0.625,0.435,-0.391,0.311
2019-02-26 20:00:00,-0.226,-0.397,-0.42,0.08,0.847
2019-02-26 21:00:00,-0.932,1.059,0.799,-1.312,-0.616
2019-02-26 22:00:00,-0.578,1.783,-0.38,0.134,-1.27
2019-02-26 23:00:00,-0.756,-0.698,0.197,2.449,-2.283
2019-02-27 00:00:00,1.474,-1.911,1.765,-0.491,1.347
2019-02-27 01:00:00,-1.104,-1.865,1.574,-0.583,0.328
2019-02-27 02:00:00,-0.314,-0.013,0.049,0.787,0.178
2019-02-27 03:00:00,0.634,0.084,-0.011,1.364,-0.421
2019-02-27 04:00:00,-0.042,-0.296,-1.723,-1.201,-2.333
2019-02-27 05:00:00,1.541,-0.491,-0.084,-0.312,-1.131
2019-02-27 06:00:00,-0.699,1.36,-1.598,-1.315,0.558
2019-02-27 07:00:00,-0.197,-0.648,-0.256,-1.666,-1.538
2019-02-27 08:00:00,0.736,-0.688,0.558,0.227,0.42
2019-02-27 09:00:00,0.363,0.51,0.276,0.858,-0.121
2019-02-27 10:00:00,-1.993,-0.631,-0.849,2.114,0.299
2019-02-27 11:00:00,-0.458,0.358,0.01,-0.24,0.897
2019-02-27 12:00:00,-0.654,0.373,-0.21,-0.977,-0.327
2019-02-27 13:00:00,0.842,0.858,-0.096,-0.922,0.896
2019-02-27 14:00:00,-0.799,0.474,-0.605,0.853,-1.514
2019-02-27 15:00:00,2.231,-0.806,-0.911,-1.407,-0.999
2019-02-27 16:00:00,0.453,0.267,-2.206,-1.035,0.393
2019-02-27 17:00:00,-0.212,1.211,-0.605,-0.168,-0.015
2019-02-27 18:00:00,-2.066,-0.195,-0.554,0.66,-0.365
2019-02-27 19:00:00,0.39,1.048,-0.193,-0.724,0.49
2019-02-27 20:00:00,-0.01,0.088,-0.617,0.408,0.307
2019-02-27 21:00:00,-1.344,-0.173,0.42,0.044,1.668
2019-02-27 22:00:00,0.026,0.098,0.277,-0.303,-1.455
2019-02-27 23:00:00,1.079,0.878,-0.277,-1.254,-1.048
2019-02-28 00:00:00,-0.703,0.774,1.283,-0.99,0.838
2019-02-28 01:00:00,2.685,-1.951,-2.082,-2.293,-0.492
2019-02-28 02:00:00,0.604,-0.91,-1.638,0.067,0.868
2019-02-28 03:00:00,-2.177,0.355,1.755,0.193,0.708
2019-02-28 04:00:00,-0.39,0.84,-1.386,0.301,-0.955
2019-02-28 05:00:00,0.524,-0.172,-0.484,-1.172,-1.453
2019-02-28 06:00:00,0.123,0.618,-1.046,0.631,1.432
2019-02-28 07:00:00,-0.552,0.835,-0.71,-0.003,-1.168
2019-02-28 08:00:00,0.032,-0.816,-1.23,-1.114,1.424
2019-02-28 09:00:00,1.235,0.373,0.112,2.267,0.042
2019-02-28 10:00:00,-1.596,0.621,-1.195,-0.878,0.741
2019-02-28 11:00:00,-0.419,0.199,-1.392,0.148,0.438
2019-02-28 12:00:00,-0.923,0.971,-1.792,-0.114,1.123
2019-02-28 13:00:00,-1.256,1.058,0.212,-0.623,1.477
2019-02-28 14:00:00,-1.204,-1.518,0.03,0.553,-1.573
2019-02-28 15:00:00,0.281,0.744,0.937,-0.96,0.574
2019-02-28 16:00:00,-0.183,0.657,0.291,-0.125,1.053
2019-02-28 17:00:00,1.368,0.115,-1.855,-0.391,-0.104
2019-02-28 18:00:00,0.059,-1.05,0.701,0.91,-0.652
2019-02-28 19:00:00,1.201,-0.721,1.586,0.457,-0.242
2019-02-28 20:00:00,0.859,-0.218,-0.873,-0.759,0.88
2019-02-28 21:00:00,0.883,-0.103,1.664,1.242,-0.236
2019-02-28 22:00:00,-0.156,0.427,0.396,0.018,1.192
2019-02-28 23:00:00,-1.485,-0.15,-1.288,-0.305,-0.314
2019-03-01 00:00:00,1.381,-1.108,1.903,0.56,0.928
2019-03-01 01:00:00,0.858,-0.582,-0.83,0.764,0.493
2019-03-01 02:00:00,-1.653,0.954,-1.746,0.07,-0.568
2019-03-01 03:00:00,0.811,0.936,2.166,-0.191,-0.761
2019-03-01 04:00:00,-0.315,-2.162,-0.045,0.002,1.145
2019-03-01 05:00:00,1.08,0.107,0.468,-1.325,-0.074
2019-03-01 06:00:00,-2.601,0.491,1.385,-0.048,0.845
2019-03-01 07:00:00,-0.494,-0.473,-0.008,-0.274,-0.125
2019-03-01 08:00:00,-0.194,0.976,-0.941,-0.605,-0.796
2019-03-01 09:00:00,-0.414,-0.2,1.312,-1.399,1.009
2019-03-01 10:00:00,-0.193,-0.971,-1.188,0.539,-0.622
2019-03-01 11:00:00,-0.262,-0.147,0.098,0.066,0.19
2019-03-01 12:00:00,0.192,-1.706,0.512,0.198,1.508
2019-03-01 13:00:00,-0.25,-0.165,-0.89,0.426,-0.117
2019-03-01 14:00:00,-1.125,0.727,0.329,0.085,-0.905
2019-03-01 15:00:00,0.821,2.389,0.128,-0.852,0.052
2019-03-01 16:00:00,3.409,2.432,0.027,-0.122,0.247
2019-03-01 17:00:00,-0.59,1.358,-0.137,0.65,0.061
2019-03-01 18:00:00,-1.827,-0.568,1.427,1.707,-1.05
2019-03-01 19:00:00,0.594,1.035,-1.055,-1.935,-0.734
2019-03-01 20:00:00,1.768,-0.469,-1.16,0.474,-0.878
2019-03-01 21:00:00,-0.06,0.177,-0.895,-0.278,-0.135
2019-03-01 22:00:00,-2.483,0.112,-0.243,-0.767,-1.115
2019-03-01 23:00:00,1.192,-0.25,-0.642,0.788,-0.714
2019-03-02 00:00:00,0.012,-0.364,-0.265,-0.079,0.874
2019-03-02 01:00:00,1.0,0.29,0.107,-0.915,-1.138
2019-03-02 02:00:00,0.909,-0.068,1.786,-0.683,-0.879
2019-03-02 03:00:00,-0.204,-1.262,-0.426,-1.097,0.737
2019-03-02 04:00:00,-0.009,1.234,-0.155,0.224,2.437
2019-03-02 05:00:00,1.224,1.079,1.252,-1.437,-1.525
2019-03-02 06:00:00,-0.554,-0.363,0.595,0.822,0.807
2019-03-02 07:00:00,-0.963,-0.649,-0.124,0.922,-0.309
2019-03-02 08:00:00,-0.659,0.82,-0.816,0.9,-0.031
2019-03-02 09:00:00,-0.253,-2.378,0.341,-0.858,-0.959
2019-03-02 10:00:00,0.997,-1.645,-0.393,-1.637,0.548
2019-03-02 11:00:00,-1.156,-1.976,-0.123,-0.777,-0.145
2019-03-02 12:00:00,-0.849,-0.13,0.634,-0.597,0.469
2019-03-02 13:00:00,-0.123,0.316,0.187,-0.212,-0.407
2019-03-02 14:00:00,-0.606,1.847,1.638,1.565,-0.409
2019-03-02 15:00:00,-0.589,0.819,3.317,-0.489,0.243
2019-03-02 16:00:00,1.213,0.916,0.125,1.717,1.909
2019-03-02 17:00:00,0.405,0.165,-0.745,0.412,-0.21
2019-03-02 18:00:00,-1.57,-0.117,0.94,-1.23,-0.648
2019-03-02 19:00:00,1.3,0.664,-0.201,0.178,-1.243
2019-03-02 20:00:00,-1.166,0.071,-0.063,0.082,1.406
2019-03-02 21:00:00,-0.749,-0.678,0.88,0.107,0.525
2019-03-02 22:00:00,-2.558,-2.091,-1.205,1.152,-1.754
2019-03-02 23:00:00,-0.24,-0.191,-1.608,1.007,1.725
2019-03-03 00:00:00,0.603,-0.85,-0.157,-0.736,-2.33
2019-03-03 01:00:00,-0.066,-0.152,-1.767,-0.144,2.201
2019-03-03 02:00:00,-0.291,-1.435,1.441,0.277,-1.394
2019-03-03 03:00:00,-1.451,-0.99,-0.993,-0.341,1.147
2019-03-03 04:00:00,0.665,-0.014,0.461,0.223,-1.085
2019-03-03 05:00:00,0.819,1.644,-1.373,0.537,-0.897
2019-03-03 06:00:00,0.722,2.145,-0.041,-1.089,-0.023
2019-03-03 07:00:00,-0.378,-0.034,0.958,1.35,-0.228
2019-03-03 08:00:00,-0.652,-0.749,-1.169,2.257,0.768
2019-03-03 09:00:00,-0.124,1.207,0.009,1.063,-1.844
2019-03-03 10:00:00,-0.082,-2.772,-1.351,1.654,-0.645
2019-03-03 11:00:00,0.145,-1.849,0.619,0.271,-0.851
2019-03-03 12:00:00,-0.533,0.954,-1.234,2.61,0.17
2019-03-03 13:00:00,-0.762,-0.752,-0.243,0.838,0.218
2019-03-03 14:00:00,0.528,2.386,-0.557,-0.822,-0.863
2019-03-03 15:00:00,-1.106,-0.67,0.875,-0.741,0.952
2019-03-03 16:00:00,0.181,-0.408,0.344,2.152,0.672
2019-03-03 17:00:00,-0.196,0.002,2.669,-0.483,-1.264
2019-03-03 18:00:00,1.913,0.075,2.194,-0.226,1.284
2019-03-03 19:00:00,0.463,-0.077,1.378,0.883,1.501
2019-03-03 20:00:00,2.438,0.389,0.098,-0.826,1.737
2019-03-03 21:00:00,-1.071,-1.738,0.326,0.396,-0.022
2019-03-03 22:00:00,2.092,-0.047,-1.092,0.56,0.435
2019-03-03 23:00:00,-0.095,-0.088,-1.294,-0.049,-0.446
2019-03-04 00:00:00,-1.687,-1.219,0.279,-0.34,2.522
2019-03-04 01:00:00,-0.371,-0.16,-0.013,-0.299,0.243
2019-03-04 02:00:00,-1.21,-0.791,-0.345,1.086,0.428
2019-03-04 03:00:00,0.338,-0.606,-0.484,-0.049,0.238
2019-03-04 04:00:00,-0.231,-1.059,0.521,-0.434,0.212
2019-03-04 05:00:00,-0.064,-0.878,0.052,0.084,-0.964
2019-03-04 06:00:00,-0.15,-0.047,1.706,-0.739,-0.405
2019-03-04 07:00:00,-0.607,0.455,-0.839,0.767,-1.484
2019-03-04 08:00:00,-0.429,1.306,-0.572,-0.913,0.976
2019-03-04 09:00:00,-0.217,1.346,0.114,-0.249,-0.079
2019-03-04 10:00:00,-0.44,0.076,1.626,-0.504,-1.482
2019-03-04 11:00:00,0.393,0.089,0.193,1.327,-0.92
2019-03-04 12:00:00,-2.005,1.045,-1.591,-2.028,-0.338
2019-03-04 13:00:00,0.657,0.552,1.094,-0.018,-0.292
2019-03-04 14:00:00,0.773,1.524,-0.386,1.495,-0.922
2019-03-04 15:00:00,-0.53,-1.413,-0.794,1.334,-1.0
2019-03-04 16:00:00,1.764,-0.106,0.792,-0.742,1.47
2019-03-04 17:00:00,0.532,-2.049,-0.174,-0.882,-0.183
2019-03-04 18:00:00,-1.633,0.027,-0.327,-2.005,0.181
2019-03-04 19:00:00,-0.842,0.801,2.454,-0.999,0.225
2019-03-04 20:00:00,-1.174,1.143,0.281,-1.35,0.912
2019-03-04 21:00:00,1.111,-1.215,-0.296,-0.08,-0.326
2019-03-04 22:00:00,-0.655,-0.511,0.926,-0.434,0.907
2019-03-04 23:00:00,-0.638,1.292,1.234,-0.788,-0.225
2019-03-05 00:00:00,-0.274,1.134,-0.952,-0.006,-0.098
2019-03-05 01:00:00,1.129,-0.059,-0.27,-0.368,-1.522
2019-03-05 02:00:00,1.439,1.059,-0.113,1.105,0.264
2019-03-05 03:00:00,-1.318,1.525,-0.124,-1.039,-0.026
2019-03-05 04:00:00,0.758,0.642,-0.536,0.194,-0.19
2019-03-05 05:00:00,-1.757,0.284,0.723,0.939,-1.482
2019-03-05 06:00:00,-1.555,0.57,0.329,1.012,0.68
2019-03-05 07:00:00,1.485,-0.381,-1.689,-0.619,-2.705
2019-03-05 08:00:00,0.419,0.546,-1.087,0.911,-0.877
2019-03-05 09:00:00,0.241,-0.015,-0.343,-0.947,0.23
2019-03-05 10:00:00,2.008,0.731,-0.15,0.967,-0.533
2019-03-05 11:00:00,0.995,-0.246,1.075,-0.646,-1.951
2019-03-05 12:00:00,0.684,0.014,1.037,-0.319,-0.411
2019-03-05 13:00:00,-0.465,0.021,-0.842,0.347,1.233
2019-03-05 14:00:00,0.241,0.025,1.234,-0.004,0.851
2019-03-05 15:00:00,0.724,0.837,0.387,0.436,-1.384
2019-03-05 16:00:00,0.748,0.162,-1.401,0.266,0.617
2019-03-05 17:00:00,-1.764,-0.373,0.081,1.307,-0.299
2019-03-05 18:00:00,0.071,-1.88,-1.116,-0.315,1.862
2019-03-05 19:00:00,0.061,0.656,0.761,0.522,-0.9
2019-03-05 20:00:00,-0.46,1.289,0.994,-1.001,0.607
2019-03-05 21:00:00,0.338,-1.207,0.387,0.288,-0.831
2019-03-05 22:00:00,1.86,1.526,-0.542,0.237,-1.599
2019-03-05 23:00:00,-1.483,-0.294,0.195,-1.976,0.857
2019-03-06 00:00:00,-0.962,1.72,1.766,-0.225,0.386
2019-03-06 01:00:00,0.917,0.074,0.822,-0.041,0.162
2019-03-06 02:00:00,-0.29,0.437,-0.832,-1.164,0.24
2019-03-06 03:00:00,0.388,1.497,0.449,1.731,-1.538
2019-03-06 04:00:00,-0.512,0.229,0.179,-0.424,1.757
2019-03-06 05:00:00,0.861,0.367,-0.918,-1.308,0.176
2019-03-06 06:00:00,-2.216,0.308,1.319,0.708,-0.294
2019-03-06 07:00:00,0.668,-0.542,-0.589,0.33,0.522
2019-03-06 08:00:00,-0.268,0.171,-0.984,0.591,-0.981
2019-03-06 09:00:00,0.887,-0.743,0.536,-2.57,1.186
2019-03-06 10:00:00,0.921,-0.078,-1.399,-0.427,2.05
2019-03-06 11:00:00,1.479,0.222,1.198,1.056,-1.047
2019-03-06 12:00:00,1.282,0.111,0.242,0.687,-0.686
2019-03-06 13:00:00,0.835,0.102,0.929,2.893,1.117
2019-03-06 14:00:00,2.333,-1.714,-0.502,0.009,-0.053
2019-03-06 15:00:00,-0.892,0.072,1.04,-0.392,0.801
2019-03-06 16:00:00,-1.604,0.4,0.137,1.849,-0.799
2019-03-06 17:00:00,-0.561,-0.876,-1.062,-0.233,-0.368
2019-03-06 18:00:00,-0.033,0.762,-0.909,-0.036,0.653
2019-03-06 19:00:00,1.54,1.495,0.376,-1.874,-0.959
2019-03-06 20:00:00,-0.575,0.337,0.692,1.353,-0.187
2019-03-06 21:00:00,-0.572,0.274,-0.049,0.741,1.236
2019-03-06 22:00:00,0.669,-0.181,-0.845,-0.821,-1.49
2019-03-06 23:00:00,-0.186,1.098,-1.694,0.141,0.178
2019-03-07 00:00:00,0.661,0.112,0.743,-0.478,1.134
2019-03-07 01:00:00,-0.769,0.549,-0.592,-1.346,-1.128
2019-03-07 02:00:00,-0.088,0.717,-1.409,-0.752,0.422
2019-03-07 03:00:00,0.964,-0.335,-1.072,0.933,-1.113
2019-03-07 04:00:00,-0.536,2.068,-1.837,0.218,-0.015
2019-03-07 05:00:00,-0.203,1.538,0.549,0.865,-0.096
2019-03-07 06:00:00,0.677,-2.136,0.513,-1.378,2.021
2019-03-07 07:00:00,-1.26,0.214,-0.05,0.488,-0.491
2019-03-07 08:00:00,-1.788,-1.117,1.172,0.527,-0.041
2019-03-07 09:00:00,0.069,-0.204,-0.496,1.058,1.581
2019-03-07 10:00:00,0.276,-1.45,1.532,-0.332,-0.911
2019-03-07 11:00:00,-1.862,1.046,0.622,0.282,0.203
2019-03-07 12:00:00,-1.031,0.51,-0.653,-0.826,1.241
2019-03-07 13:00:00,1.765,-0.891,-0.118,-2.214,0.804
2019-03-07 14:00:00,0.525,2.169,0.011,0.556,0.889
2019-03-07 15:00:00,-2.646,-0.091,1.1,-0.709,-0.54
2019-03-07 16:00:00,-0.673,-0.642,-0.744,0.67,-0.665
2019-03-07 17:00:00,1.041,-0.688,-0.521,0.986,-0.651
2019-03-07 18:00:00,-0.737,0.683,0.356,-1.227,-0.283
2019-03-07 19:00:00,0.64,0.212,1.269,0.602,-1.117
2019-03-07 20:00:00,-0.252,-1.409,-0.716,0.814,-1.287
2019-03-07 21:00:00,1.309,-0.506,0.508,-0.342,0.01
2019-03-07 22:00:00,-0.798,1.466,-0.132,1.179,0.812
2019-03-07 23:00:00,-1.585,-3.191,1.067,2.644,-1.965
2019-03-08 00:00:00,1.276,1.081,0.014,1.686,-0.962
2019-03-08 01:00:00,0.664,1.635,0.74,0.842,0.327
2019-03-08 02:00:00,1.881,-0.723,0.141,0.92,-0.356
2019-03-08 03:00:00,0.892,0.093,-1.91,1.51,-0.112
2019-03-08 04:00:00,0.338,1.213,0.096,0.493,-0.736
2019-03-08 05:00:00,0.5,0.965,0.914,0.818,1.656
2019-03-08 06:00:00,-0.661,-0.373,1.039,-0.382,-0.002
2019-03-08 07:00:00,-0.133,0.447,0.805,0.751,0.33
2019-03-08 08:00:00,-0.258,-1.381,-0.942,-0.387,-0.402
2019-03-08 09:00:00,-1.359,-1.287,2.196,0.486,-0.614
2019-03-08 10:00:00,0.973,-0.511,0.517,-1.807,-0.578
2019-03-08 11:00:00,0.251,-0.809,0.213,0.297,-1.336
2019-03-08 12:00:00,1.606,-0.577,-0.834,0.611,0.331
2019-03-08 13:00:00,-0.379,0.259,-0.474,1.181,-0.146
2019-03-08 14:00:00,-0.339,1.868,0.895,-2.196,0.542
2019-03-08 15:00:00,1.97,0.204,1.011,-0.565,-1.464
2019-03-08 16:00:00,1.952,-0.004,-0.085,-1.821,-0.822
2019-03-08 17:00:00,-0.899,1.002,0.257,0.033,-0.983
2019-03-08 18:00:00,2.081,0.152,0.234,-0.43,-1.063
2019-03-08 19:00:00,0.031,0.94,0.194,-0.723,0.054
2019-03-08 20:00:00,-0.237,1.521,0.501,0.329,0.951
2019-03-08 21:00:00,-0.276,0.871,-0.728,-1.847,0.059
2019-03-08 22:00:00,0.829,1.019,3.437,-0.071,0.852
2019-03-08 23:00:00,-0.541,-1.55,-0.643,-0.749,0.384
2019-03-09 00:00:00,1.947,0.556,-0.518,0.38,1.46
2019-03-09 01:00:00,0.09,-0.999,0.014,-0.207,-0.013
2019-03-09 02:00:00,0.076,-0.196,-1.491,-0.935,-0.548
2019-03-09 03:00:00,-0.859,-0.496,-1.206,-0.347,0.396
2019-03-09 04:00:00,-0.969,0.517,1.653,1.284,-0.468
2019-03-09 05:00:00,2.086,-0.897,-0.365,-0.901,0.722
2019-03-09 06:00:00,0.007,0.86,1.16,-0.997,0.007
2019-03-09 07:00:00,0.784,1.179,-2.186,1.475,0.273
2019-03-09 08:00:00,-0.436,-0.093,-0.157,-0.821,-0.668
2019-03-09 09:00:00,-0.047,-0.256,-1.617,-0.24,-0.623
2019-03-09 10:00:00,0.694,-0.717,-0.933,-0.196,-1.323
2019-03-09 11:00:00,-0.27,1.131,0.238,1.425,-0.822
2019-03-09 12:00:00,1.484,0.408,-2.299,1.271,-2.486
2019-03-09 13:00:00,1.545,0.076,0.279,0.165,0.333
2019-03-09 14:00:00,-0.587,0.282,-1.308,-1.27,1.307
2019-03-09 15:00:00,-0.423,-1.452,-1.859,2.786,-0.615
2019-03-09 16:00:00,-0.766,0.277,-0.607,1.256,0.381
2019-03-09 17:00:00,-0.703,-0.141,0.599,0.568,-0.392
2019-03-09 18:00:00,-0.086,-0.959,1.188,-0.073,-0.698
2019-03-09 19:00:00,-1.712,-0.061,1.609,0.561,-0.927
2019-03-09 20:00:00,-0.206,-0.436,0.533,-1.457,1.295
2019-03-09 21:00:00,0.36,0.18,-0.489,0.919,0.083
2019-03-09 22:00:00,-0.256,0.956,0.218,-1.01,0.778
2019-03-09 23:00:00,-0.076,0.117,-1.906,0.003,0.622
2019-03-10 00:00:00,-1.446,-1.894,-0.331,-0.588,1.416
2019-03-10 01:00:00,1.653,-0.221,-0.774,0.892,-1.053
2019-03-10 02:00:00,0.176,-0.282,-0.793,0.122,-0.529
2019-03-10 03:00:00,-0.034,-1.528,0.276,1.791,0.323
2019-03-10 04:00:00,0.812,1.243,-0.791,-0.026,-1.15
2019-03-10 05:00:00,-0.143,-0.132,0.238,-1.467,0.863
2019-03-10 06:00:00,-0.24,1.071,0.522,-0.255,-0.578
2019-03-10 07:00:00,-0.697,0.96,-0.488,-1.031,-0.399
2019-03-10 08:00:00,-1.203,0.522,-0.248,0.431,1.245
2019-03-10 09:00:00,1.114,-0.873,0.57,2.132,0.347
2019-03-10 10:00:00,2.457,0.799,-1.198,-1.694,1.492
2019-03-10 11:00:00,0.263,1.042,2.077,-0.625,1.022
2019-03-10 12:00:00,-1.145,0.792,-0.351,1.179,-0.223
2019-03-10 13:00:00,-0.123,0.558,0.038,-0.561,-0.039
2019-03-10 14:00:00,-0.244,-0.184,-0.183,-0.692,0.915
2019-03-10 15:00:00,-1.045,-1.43,-0.27,-0.649,0.361
2019-03-10 16:00:00,-1.536,1.194,0.084,-0.686,-0.75
2019-03-10 17:00:00,-0.924,-0.127,-1.229,0.716,-0.559
2019-03-10 18:00:00,-0.809,0.562,-0.403,-1.057,-1.496
2019-03-10 19:00:00,-0.051,-1.588,1.309,0.244,1.049
2019-03-10 20:00:00,-0.146,0.603,0.837,-0.506,-0.409
2019-03-10 21:00:00,-0.512,-1.147,-0.342,0.513,-1.33
2019-03-10 22:00:00,-0.378,0.14,-2.147,0.598,-1.419
2019-03-10 23:00:00,-0.524,-0.259,-1.351,0.467,-0.436
2019-03-11 00:00:00,0.408,-0.668,-1.362,-0.199,-0.255
2019-03-11 01:00:00,0.357,-1.516,1.188,0.425,1.041
2019-03-11 02:00:00,-0.844,-0.284,-0.383,1.107,-0.07
2019-03-11 03:00:00,0.359,0.609,1.88,0.778,-0.276
2019-03-11 04:00:00,-1.565,-1.114,0.193,-0.502,0.045
2019-03-11 05:00:00,2.818,0.643,0.843,1.486,0.632
2019-03-11 06:00:00,0.873,0.553,1.299,1.376,-0.632
2019-03-11 07:00:00,-0.551,-0.162,-1.521,-0.563,-0.441
2019-03-11 08:00:00,0.769,-0.504,0.573,1.849,-0.276
2019-03-11 09:00:00,-0.464,-0.614,0.208,0.585,-0.14
2019-03-11 10:00:00,0.116,-1.329,2.079,-2.177,-0.775
2019-03-11 11:00:00,-0.881,-0.918,0.052,0.277,-0.147
2019-03-11 12:00:00,-0.834,1.789,-0.171,-0.708,1.717
